id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,attributes_business_temp_closed,attributes_menu_url,attributes_open24_hours,attributes_waitlist_reservation
H_U10aDe7m2jKov17HQETQ,a-b-c-boutiques-méxico-d-f,A. B. C. Boutiques,,False,https://www.yelp.com/biz/a-b-c-boutiques-m%C3%A9xico-d-f?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'fashion', 'title': 'Fashion'}]",0.0,[],,,,18517.467205866447,[],19.2628,-99.00854,Av. Tlahuac 8197,,,"México, D.F.",13080,MX,DIF,"['Av. Tlahuac 8197', '13080 México, D.F.', 'Mexico']",,,,
OtZcNLm3MLucPLmtVhw-8g,boutique-paty-bueno-miguel-hidalgo,Boutique Paty Bueno,,False,https://www.yelp.com/biz/boutique-paty-bueno-miguel-hidalgo?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'fashion', 'title': 'Fashion'}]",0.0,[],,+525555310457,+52 55 5531 0457,8885.91246600608,[],19.431406,-99.187763,Presidente Masarik 152,,,"México, D.F.",11560,MX,DIF,"['Presidente Masarik 152', '11560 México, D.F.', 'Mexico']",,,,
qSUhZomZyYqKuLwmyhaTYw,boutique-janet-insurgentes-méxico-d-f,Boutique Janet Insurgentes,,False,https://www.yelp.com/biz/boutique-janet-insurgentes-m%C3%A9xico-d-f?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'shoes', 'title': 'Shoe Stores'}]",0.0,[],,,,10397.214858642836,[],19.2979393,-99.125412,Av. Miramontes 2600 Loc. 80,,,"México, D.F.",14300,MX,DIF,"['Av. Miramontes 2600 Loc. 80', '14300 México, D.F.', 'Mexico']",,,,
fWYMBpvkGrGzn5e6bo8olg,boutique-mojammad-aijac-san-pedro-cholula,Boutique Mojammad Aijac,,False,https://www.yelp.com/biz/boutique-mojammad-aijac-san-pedro-cholula?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'womenscloth', 'title': ""Women's Clothing""}, {'alias': 'accessories', 'title': 'Accessories'}]",4.0,[],,+522221780450,+52 222 178 0450,92589.04132491128,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.0607605,-98.3044662,Av. Morelos 205 Col. Centro,San Pedro Cholula,,San Pedro Cholula,72760,MX,PUE,"['Av. Morelos 205 Col. Centro', 'San Pedro Cholula', '72760 San Pedro Cholula, Puebla', 'Mexico']",,,,
EHBVKEK0EJf3pFQSAr27eA,mossa-boutique-puebla,Mossa Boutique,https://s3-media1.fl.yelpcdn.com/bphoto/wbLAjhxKk6moYyKtA65HRg/o.jpg,False,https://www.yelp.com/biz/mossa-boutique-puebla?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'womenscloth', 'title': ""Women's Clothing""}]",4.0,[],,,,98277.04115930368,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.0525813352364,-98.2491780943874,Plaza Altavista 130,,,Puebla,72170,MX,PUE,"['Plaza Altavista 130', '72170 Puebla', 'Mexico']",,,,
DGgDSuToGsnNAAViSsOzCQ,boutique-andy-puebla,Boutique Andy,https://s3-media1.fl.yelpcdn.com/bphoto/zzSblxM8VjfoGbxjbAHq-g/o.jpg,False,https://www.yelp.com/biz/boutique-andy-puebla?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'womenscloth', 'title': ""Women's Clothing""}]",4.0,[],,+522222464958,+52 222 246 4958,99955.59139147447,[],19.058615,-98.229173,"7 Poniente 107, B",,,Puebla,72000,MX,PUE,"['7 Poniente 107, B', '72000 Puebla', 'Mexico']",,,,
1XlO-9bwYguVWM5qAOFpCQ,boutique-ferrioni-puebla,Boutique Ferrioni,https://s3-media1.fl.yelpcdn.com/bphoto/KsfUS1KBHquRqLzHt4fn2Q/o.jpg,False,https://www.yelp.com/biz/boutique-ferrioni-puebla?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'fashion', 'title': 'Fashion'}, {'alias': 'outlet_stores', 'title': 'Outlet Stores'}]",5.0,[],$$$,+12222106295,+1 222-210-6295,93185.40552066555,[],19.1327055796139,-98.2685925811529,Km 115 Autopista Méx-Pue.,,,Puebla,72090,MX,PUE,"['Km 115 Autopista Méx-Pue.', '72090 Puebla', 'Mexico']",,,,
8W8qL4J158pkMxi6skMe-Q,boutique-peques-tlalnepantla-de-baz,Boutique Peques,,False,https://www.yelp.com/biz/boutique-peques-tlalnepantla-de-baz?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,0,"[{'alias': 'fashion', 'title': 'Fashion'}]",0.0,[],,,,20640.66456156224,[],19.56097,-99.20619,Av. Manuel Ávila Camacho 3227 Int. 4,,,Tlalnepantla de Baz,54020,MX,MEX,"['Av. Manuel Ávila Camacho 3227 Int. 4', '54020 Tlalnepantla de Baz, México', 'Mexico']",,,,
C-uX44-WjRYC78rOcLfUPQ,tango-boutique-tlaxcalancingo,Tango Boutique,https://s3-media3.fl.yelpcdn.com/bphoto/LP-GEAU8XvEPiVCicUAtfQ/o.jpg,False,https://www.yelp.com/biz/tango-boutique-tlaxcalancingo?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'accessories', 'title': 'Accessories'}]",4.0,[],,,,98334.11942507593,[],18.9992337804807,-98.2750119413184,Boulevard Interamericano,,,Tlaxcalancingo,,MX,PUE,"['Boulevard Interamericano', 'Tlaxcalancingo, Puebla', 'Mexico']",,,,
8RD5NvaHuRxlqQW6Vnjn8w,panam-ciudad-de-méxico,Panam,https://s3-media2.fl.yelpcdn.com/bphoto/lKpjwrbxVHj5uvgejc-AWA/o.jpg,False,https://www.yelp.com/biz/panam-ciudad-de-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,3,"[{'alias': 'shoes', 'title': 'Shoe Stores'}]",4.0,[],$$,+525552117351,+52 55 5211 7351,6886.649336878738,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.411135758272,-99.174757004145,Av. Vicente Suárez 38,Col. Hipódromo Condesa,,Ciudad de México,06170,MX,DIF,"['Av. Vicente Suárez 38', 'Col. Hipódromo Condesa', '06170 Ciudad de México, CDMX', 'Mexico']",,,,
KJzWHRJx-0_xTfla7SOwBA,la-canasta-ciudad-de-méxico,La Canasta,https://s3-media4.fl.yelpcdn.com/bphoto/SfPSyCEIkzG2Z5JYb_taew/o.jpg,False,https://www.yelp.com/biz/la-canasta-ciudad-de-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'artsandcrafts', 'title': 'Arts & Crafts'}, {'alias': 'homedecor', 'title': 'Home Decor'}]",4.0,[],,+525552083205,+52 55 5208 3205,5660.1140949674855,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.4205855764054,-99.1591825,Córdoba 69,,,Ciudad de México,06700,MX,DIF,"['Córdoba 69', '06700 Ciudad de México, CDMX', 'Mexico']",,,,
4gT4tVzD1PyH1XyKVS5wZw,super-k-méxico-2,Super K,https://s3-media2.fl.yelpcdn.com/bphoto/szUSjS4XSSAb9NDVI2sZTQ/o.jpg,False,https://www.yelp.com/biz/super-k-m%C3%A9xico-2?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,[],,,,4993.685533667211,[],19.4340720472106,-99.1398670629821,Madero S/N,Centro,,"México, D.F.",06000,MX,DIF,"['Madero S/N', 'Centro', '06000 México, D.F.', 'Mexico']",,,,
zQa30GjWeHRW4TzUDu93QA,abarrotes-la-flor-de-tabasco-méxico,Abarrotes La Flor de Tabasco,https://s3-media3.fl.yelpcdn.com/bphoto/iuAELaXcpCmaa-boM31JhQ/o.jpg,False,https://www.yelp.com/biz/abarrotes-la-flor-de-tabasco-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'grocery', 'title': 'Grocery'}]",3.0,[],,,,4371.021920747056,"[{'open': [{'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 0}, {'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 1}, {'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 2}, {'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 3}, {'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4145137136224,-99.1486085418681,Eje 2A Sur,Esquina con Dr. Vértiz,,"México, D.F.",06720,MX,DIF,"['Eje 2A Sur', 'Esquina con Dr. Vértiz', '06720 México, D.F.', 'Mexico']",,,,
WETj0isk4-8ohg4PLt81Zw,súper-oriental-méxico,Súper Oriental,https://s3-media3.fl.yelpcdn.com/bphoto/1F5HRZq9Uuz6rQAcPMnPPw/o.jpg,False,https://www.yelp.com/biz/s%C3%BAper-oriental-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,9,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.2,[],$$$,+525556882981,+52 55 5688 2981,6483.893369909623,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '1930', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '1930', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '1930', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '1930', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '1530', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.3565459658016,-99.1530264676453,Av. División del Norte 2515,,,"México, D.F.",04100,MX,DIF,"['Av. División del Norte 2515', '04100 México, D.F.', 'Mexico']",,,,
gKNHzJPC_EGAusi94P-e6Q,minisúper-lira-méxico,"Minisúper ""Lira""",https://s3-media1.fl.yelpcdn.com/bphoto/5dOw3PP-ZkoiwevmK5dxdQ/o.jpg,False,https://www.yelp.com/biz/minis%C3%BAper-lira-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,[],,,,5306.084688019966,[],19.389926,-99.1601226,"La Quemada 315 A, esquina con Torres Adalid.",,,"México, D.F.",03020,MX,DIF,"['La Quemada 315 A, esquina con Torres Adalid.', '03020 México, D.F.', 'Mexico']",,,,
qRdmk8MFqd8X3-zkbX19Xw,vinos-y-licores-yeyo-ciudad-nezahualcóyotl,Vinos y Licores Yeyo,https://s3-media2.fl.yelpcdn.com/bphoto/50W9BTuAZfTssCKei2qmLA/o.jpg,False,https://www.yelp.com/biz/vinos-y-licores-yeyo-ciudad-nezahualc%C3%B3yotl?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.0,[],$$,,,11892.737922548255,"[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0030', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0030', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0030', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0030', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0030', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0130', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4845341357892,-99.0426231044769,Hacienda de Presillas,Col. Impulsora Popular Avicola,,Ciudad Nezahualcóyotl,57100,MX,MEX,"['Hacienda de Presillas', 'Col. Impulsora Popular Avicola', '57100 Ciudad Nezahualcóyotl, México', 'Mexico']",,,,
95YOC8TK23DWixXlJtRqYA,tienda-de-la-wera-méxico,Tienda de la wera,https://s3-media1.fl.yelpcdn.com/bphoto/vZwSh5sArADe05_--AHYRA/o.jpg,False,https://www.yelp.com/biz/tienda-de-la-wera-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,[],,,,3932.243543441211,[],19.4266204,-99.1335399,San Jéronimo número 35,Colonia Centro,,"México, D.F.",06000,MX,DIF,"['San Jéronimo número 35', 'Colonia Centro', '06000 México, D.F.', 'Mexico']",,,,
OfrW4Ccgol1A7V0_qC6j-w,7-eleven-madero-méxico,7-Eleven Madero,https://s3-media3.fl.yelpcdn.com/bphoto/blOxDhU7X8HQrRO3oqGOpw/o.jpg,False,https://www.yelp.com/biz/7-eleven-madero-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,[],$,,,4497.715555072121,[],19.432328761041,-99.1343797894306,Francisco I. Madero 66,,,"México, D.F.",06000,MX,DIF,"['Francisco I. Madero 66', '06000 México, D.F.', 'Mexico']",,,,
gHLXOn1UXgmVDPL2iw2DNw,la-casa-de-piedra-méxico,La Casa de Piedra,https://s3-media2.fl.yelpcdn.com/bphoto/wNGSyfbj96H2HOD7lwfMaQ/o.jpg,False,https://www.yelp.com/biz/la-casa-de-piedra-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.0,[],$,+525556597146,+52 55 5659 7146,7669.754754731883,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.3553402,-99.1672037,Francisco Javier Mina 32,Colonia Del Carmen,,"México, D.F.",04100,MX,DIF,"['Francisco Javier Mina 32', 'Colonia Del Carmen', '04100 México, D.F.', 'Mexico']",,,,
usBb-FmpM6vSVF_U2-VT5g,specia-méxico-2,Specia,https://s3-media3.fl.yelpcdn.com/bphoto/OAEu8x03QKpp6qeys4A92g/o.jpg,False,https://www.yelp.com/biz/specia-m%C3%A9xico-2?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,[],,,,4456.357967916726,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.4326077,-99.133208,"Félix Cuevas 301, Local 7",Col. Del Valle Sur,,"México, D.F.",03104,MX,DIF,"['Félix Cuevas 301, Local 7', 'Col. Del Valle Sur', '03104 México, D.F.', 'Mexico']",,,,
wWQ27hU8jFZvguHRYxpdzg,gaia-ciudad-de-méxico-5,GAIA,https://s3-media3.fl.yelpcdn.com/bphoto/-tWwLFvcRMjXzpM2u4Q20Q/o.jpg,False,https://www.yelp.com/biz/gaia-ciudad-de-m%C3%A9xico-5?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'furniture', 'title': 'Furniture Stores'}, {'alias': 'concept_shops', 'title': 'Concept Shops'}]",1.5,[],,+525553501425,+52 55 5350 1425,5997.421651569512,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4179729,-99.1641491,Monterrey 104,Col Roma Norte,,Ciudad de México,06700,MX,DIF,"['Monterrey 104', 'Col Roma Norte', '06700 Ciudad de México, CDMX', 'Mexico']",,,,
jxyqbS9-NT44rV06Yvhxsw,galerías-mariscal-méxico,Galerías Mariscal,https://s3-media3.fl.yelpcdn.com/bphoto/FmSUUC4736jWL1j7BhKTFw/o.jpg,False,https://www.yelp.com/biz/galer%C3%ADas-mariscal-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,3,"[{'alias': 'antiques', 'title': 'Antiques'}]",4.0,[],,+525555740622,+52 55 5574 0622,6033.7222306346275,[],19.4119852,-99.1662153,Manzanillo 10,"Colonia Roma, Delegación Cuauhtémoc",,"México, D.F.",06700,MX,DIF,"['Manzanillo 10', 'Colonia Roma, Delegación Cuauhtémoc', '06700 México, D.F.', 'Mexico']",,,,
8JcbFsqmuJIej9YosFCDZg,superama-benito-juárez-2,Superama,https://s3-media4.fl.yelpcdn.com/bphoto/OEiMJnVhTdnmQn-IK-DLbw/o.jpg,False,https://www.yelp.com/biz/superama-benito-ju%C3%A1rez-2?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'shoppingcenters', 'title': 'Shopping Centers'}]",4.0,[],$$$,+525555360918,+52 55 5536 0918,6907.7046434268805,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.3897994624865,-99.1755796923948,Georgia 53,Col. Nápoles,,Benito Juárez,03810,MX,DIF,"['Georgia 53', 'Col. Nápoles', '03810 Benito Juárez, CDMX', 'Mexico']",,,,
IugF1EKeHPj28eV1vBEd_Q,tienda-sumesa-bajío-méxico,Tienda Sumesa Bajío,https://s3-media3.fl.yelpcdn.com/bphoto/0F4UdX8Y-dBFceSn_aMJSQ/o.jpg,False,https://www.yelp.com/biz/tienda-sumesa-baj%C3%ADo-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,[],,,,5769.6344154332355,[],19.405299,-99.1649891,Bajío esquina con Tlacotalpan,Col. Roma Sur,,"México, D.F.",06760,MX,DIF,"['Bajío esquina con Tlacotalpan', 'Col. Roma Sur', '06760 México, D.F.', 'Mexico']",,,,
CsL7ey5jWtRkXDMka-oOjA,la-primavera-vidrio-soplado-cuauhtémoc,La Primavera Vidrio Soplado,https://s3-media3.fl.yelpcdn.com/bphoto/OIFwgzrF9pICTqAAmrMNig/o.jpg,False,https://www.yelp.com/biz/la-primavera-vidrio-soplado-cuauht%C3%A9moc?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'homedecor', 'title': 'Home Decor'}]",5.0,[],,+525552640203,+52 55 5264 0203,5323.4942673220385,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.418019,-99.156896,Chihuahua 66,,,"México, D.F.",06700,MX,DIF,"['Chihuahua 66', '06700 México, D.F.', 'Mexico']",,,,
0jhQfL2Y6g_P4VVefsdTgw,marti-outlet-méxico-2,Marti Outlet,https://s3-media2.fl.yelpcdn.com/bphoto/QQSVMS3YphHSREj3a07tNg/o.jpg,False,https://www.yelp.com/biz/marti-outlet-m%C3%A9xico-2?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,1,"[{'alias': 'sportswear', 'title': 'Sports Wear'}, {'alias': 'outlet_stores', 'title': 'Outlet Stores'}]",4.0,[],,,,9791.542657536722,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.4853072003111,-99.0930492653595,Av. Eduardo Molina 1623,Col. El Coyol,,"México, D.F.",07420,MX,DIF,"['Av. Eduardo Molina 1623', 'Col. El Coyol', '07420 México, D.F.', 'Mexico']",,,,
WuoL7m4wiXEURQ0S28lTzA,librería-porrúa-juárez-56-méxico,Librería Porrúa Juárez 56,https://s3-media1.fl.yelpcdn.com/bphoto/tQiJKQHcBzc4hvXaPwKOyg/o.jpg,False,https://www.yelp.com/biz/librer%C3%ADa-porr%C3%BAa-ju%C3%A1rez-56-m%C3%A9xico?adjust_creative=JFcob6zpzFEcSKIHSDginw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JFcob6zpzFEcSKIHSDginw,5,"[{'alias': 'media', 'title': 'Books, Mags, Music & Video'}]",4.4,[],$$,+525555124396,+52 55 5512 4396,5538.505311364517,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.435154,-99.1464981,"Juárez 56, Centro",frente a la Alameda,,"México, D.F.",06000,MX,DIF,"['Juárez 56, Centro', 'frente a la Alameda', '06000 México, D.F.', 'Mexico']",,,,
